"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","test_administration_group","testadministration","testsubject","dat","count_of_students_expected","count_of_students_expected_1","count_consistent_grade_level_knowledge_and_above","percent_consistent_grade_level_knowledge_and_above","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percent_met_tested_only","percent_no_score","percent_participation","percent_taking_alternative_assessment","count_foundational_grade","percent_foundational_grade","dataasof"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","127","127","52","40.90%","0.385826772","0.188976378","0.25984252","0.149606299","0.416","0.015748031","0.984251969","0","76","59.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","248","248","156","62.90%","0.116935484","0.209677419","0.391129032","0.237903226","0.658227848","0.044354839","0.955645161","0","208","83.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","All","All Students","All Grades","SBAC","SBAC","Math","None","249","249","132","53.00%","0.200803213","0.21686747","0.228915663","0.301204819","0.559322034","0.052208835","0.947791165","0","186","74.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","All","All Students","All Grades","WCAS","WCAS","Science","None","106","106","63","59.40%","0.216981132","0.150943396","0.452830189","0.141509434","0.617647059","0.037735849","0.962264151","0","79","74.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5714","Bellevue Digital Discovery","106905","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","167","167","46","27.50%","0.053892216","0.101796407","0.119760479","0.155688623","0.638888889","0.568862275","0.431137725","0","63","37.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5714","Bellevue Digital Discovery","106905","P","All","All Students","All Grades","WCAS","WCAS","Science","None","86","86","13","15.10%","0.046511628","0.093023256","0.104651163","0.046511628","0.52","0.709302326","0.290697674","0","21","24.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5714","Bellevue Digital Discovery","106905","P","All","All Students","All Grades","SBAC","SBAC","Math","None","167","167","31","18.60%","0.131736527","0.107784431","0.071856287","0.113772455","0.436619718","0.574850299","0.425149701","0","49","29.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","404","404","330","81.70%","0.032178218","0.071782178","0.247524752","0.569306931","0.887096774","0.079207921","0.920792079","0.008064","359","88.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","All","All Students","All Grades","SBAC","SBAC","Math","None","408","408","280","68.60%","0.088235294","0.137254902","0.203431373","0.482843137","0.752688172","0.088235294","0.911764706","0.008064","336","82.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","All","All Students","All Grades","WCAS","WCAS","Science","None","400","400","136","34.00%","0.1625","0.11","0.2175","0.1225","0.555102041","0.3875","0.6125","0.012244","180","45.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Bellevue Open Doors Reengagement","105645","R","All","All Students","All Grades","WCAS","WCAS","Science","N<10",,,,"N<10",,,,,,,,,,"N<10","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","215","215","164","76.30%","0.11627907","0.11627907","0.269767442","0.493023256","0.76635514","0.004651163","0.995348837","0","189","87.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","All","All Students","All Grades","SBAC","SBAC","Math","None","216","216","168","77.80%","0.12037037","0.097222222","0.25","0.527777778","0.781395349","0.00462963","0.99537037","0","189","87.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","All","All Students","All Grades","WCAS","WCAS","Science","None","59","59","44","74.60%","0.101694915","0.13559322","0.406779661","0.338983051","0.75862069","0.016949153","0.983050847","0","52","88.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","320","320","283","88.40%","0.028125","0.0875","0.209375","0.675","0.884375","0","1","0","311","97.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","All","All Students","All Grades","SBAC","SBAC","Math","None","320","320","288","90.00%","0.025","0.075","0.16875","0.73125","0.9","0","1","0","312","97.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","All","All Students","All Grades","WCAS","WCAS","Science","None","117","117","111","94.90%","0.017094017","0.034188034","0.247863248","0.700854701","0.948717949","0",,"0",,"98.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3338","Chinook Middle School","101371","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","736","736","497","67.50%","0.131793478","0.175271739","0.385869565","0.289402174","0.687413555","0.017663043","0.982336957","0.004149","626","85.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3338","Chinook Middle School","101371","P","All","All Students","All Grades","SBAC","SBAC","Math","None","748","748","444","59.40%","0.169786096","0.220588235","0.244652406","0.348930481","0.60326087","0.016042781","0.983957219","0.004076","609","81.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3338","Chinook Middle School","101371","P","All","All Students","All Grades","WCAS","WCAS","Science","None","252","252","146","57.90%","0.242063492","0.158730159","0.349206349","0.23015873","0.591093117","0.01984127","0.98015873","0.008097","186","73.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2847","Clyde Hill Elementary","101359","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","294","294","201","68.40%","0.166666667","0.136054422","0.268707483","0.414965986","0.693103448","0.013605442","0.986394558","0","241","82.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2847","Clyde Hill Elementary","101359","P","All","All Students","All Grades","SBAC","SBAC","Math","None","297","297","202","68.00%","0.131313131","0.175084175","0.225589226","0.454545455","0.689419795","0.013468013","0.986531987","0","254","85.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2847","Clyde Hill Elementary","101359","P","All","All Students","All Grades","WCAS","WCAS","Science","None","96","96","64","66.70%","0.135416667","0.1875","0.416666667","0.25","0.673684211","0.010416667","0.989583333","0","82","85.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2846","Enatai Elementary School","101358","P","All","All Students","All Grades","SBAC","SBAC","Math","None","240","240","159","66.30%","0.175","0.15","0.241666667","0.420833333","0.670886076","0.0125","0.9875","0.008438","195","81.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2846","Enatai Elementary School","101358","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","239","239","164","68.60%","0.171548117","0.138075314","0.234309623","0.451882845","0.68907563","0.0041841","0.9958159","0.008403","197","82.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2846","Enatai Elementary School","101358","P","All","All Students","All Grades","WCAS","WCAS","Science","None","79","79","54","68.40%","0.189873418","0.101265823","0.329113924","0.35443038","0.701298701","0.025316456","0.974683544","0","62","78.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3166","Highland Middle School","101362","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","553","553","212","38.30%","0.367088608","0.191681736","0.273056058","0.110307414","0.406909789","0.057866184","0.942133816","0.036468","318","57.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3166","Highland Middle School","101362","P","All","All Students","All Grades","SBAC","SBAC","Math","None","555","555","136","24.50%","0.500900901","0.205405405","0.126126126","0.118918919","0.257575758","0.048648649","0.951351351","0.035984","250","45.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3166","Highland Middle School","101362","P","All","All Students","All Grades","WCAS","WCAS","Science","None","191","191","50","26.20%","0.54973822","0.130890052","0.183246073","0.078534031","0.277777778","0.057591623","0.942408377","0.044444","75","39.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3588","Interlake Senior High School","101383","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","375","375","308","82.10%","0.053333333","0.082666667","0.186666667","0.634666667","0.857938719","0.042666667","0.957333333","0.019498","339","90.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3588","Interlake Senior High School","101383","P","All","All Students","All Grades","SBAC","SBAC","Math","None","380","380","245","64.50%","0.186842105","0.094736842","0.118421053","0.526315789","0.696022727","0.073684211","0.926315789","0.019886","281","74.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3588","Interlake Senior High School","101383","P","All","All Students","All Grades","WCAS","WCAS","Science","None","360","360","163","45.30%","0.075","0.080555556","0.130555556","0.322222222","0.744292237","0.391666667","0.608333333","0.036529","192","53.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3522","International School","103950","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","364","364","315","86.50%","0.038461538","0.076923077","0.351648352","0.513736264","0.882352941","0.019230769","0.980769231","0.002801","343","94.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3522","International School","103950","A","All","All Students","All Grades","SBAC","SBAC","Math","None","364","364","294","80.80%","0.054945055","0.120879121","0.233516484","0.574175824","0.82122905","0.016483516","0.983516484","0.002793","338","92.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3522","International School","103950","A","All","All Students","All Grades","WCAS","WCAS","Science","None","159","159","139","87.40%","0.018867925","0.062893082","0.34591195","0.528301887","0.914473684","0.044025157","0.955974843","0","149","93.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5308","Jing Mei Elementary School","105623","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","223","223","181","81.20%","0.076233184","0.112107623","0.237668161","0.573991031","0.811659193","0","1","0","206","92.40%","1/24/2025"
